country,2024-09-23,2024-10-25,2024-11-26,2024-12-28,2025-01-29,attacked
Mauritius,-1.1960182984471148,4.755638554515638,-1.947901415277033,-1.057646369920463,-2.626654672933197,0
Mauritania,-7.952581853200116,0.1725447142943419,0.4165545943894989,1.0995612806110016,0.5181750510682211,0
Malta,-0.4898508145196253,4.278610349493824,-3.035420280488525,0.6568568369144038,-0.1335976693295817,1
Jordan,4.009614815306272,0.7826816149623181,-3.236712911053202,1.5483421803493496,3.338784107833595,1
Malawi,0.3923353940688163,-0.4670838035577488,5.447080209377244,-0.1583335858219405,1.5763404476684817,1
Thailand,7.963004111925541,-0.4698056329227985,-3.8316299361311534,-0.6743215066067548,2.112538818391124,0
Kuwait,-3.939588062459249,-1.2182065277877092,-0.7685906885063323,25.967563133344413,6.204263665822511,1
Kenya,2.2932825469969416,9.284786951750927,1.9133657068277168,-1.8684448765451265,-2.802680382198217,0
Myanmar,-1.7629349500061493,-6.288113782207964,2.3798357558493524,-4.108435372045082,-1.1539481079652874,0
Mali,4.078847173305483,3.456732569350197,3.1640928998787525,7.800810070510824,0.8105719863597732,0
Turkey,0.0821018715120196,0.2595719583491974,-1.8900267407425828,-1.3083724291276213,4.759639526577747,1
Zambia,-2.5852996614732766,1.5013225400023449,-2.462973230398487,-6.389985596816598,3.0176044333215644,0
Oman,-1.56980006512588,-4.070908475714013,1.1976804300369128,44.11850336892621,11.25920804575842,1
Poland,3.299971103700688,-0.3620694098089658,-7.291437277226679,-0.4973179871619488,0.1928268580574572,1
Russia,0.3461664935512819,5.300323418040275,0.5988868097227594,-0.6752515423274645,1.2616330373324036,0
Senegal,-7.285067366907087,-16.07291802556751,-15.365021221801216,-1.2317038010247237,-0.0722834269610998,1
Slovenia,1.4866930794308948,0.6604639427262831,0.0895378657177979,-3.85560792712205,6.2239608549966094,0
Sudan,0.3034575993268638,0.1539395521853868,-4.293650799065552,5.618403161154071,2.4772679980162797,1
Tanzania,-1.139668721248165,-0.0618730792397424,0.9591359051174242,-2.231794280953591,0.2595418522142271,0
Vietnam,4.450656989435249,-1.313452426541728,0.2201645828751511,1.3030348358764234,3.0772804791084587,0
Ukraine,7.451118696945516,-1.0736962845399294,4.074515566533756,1.703332602556718,-0.1313557400185036,0
United Arab Emirates,0.2499429285535306,-0.2393776348655611,-0.2901213473401214,1.7038624833783091,-1.177574780320219,0
Uzbekistan,0.0029939734666033,1.605588158683945,1.4186547892585402,1.696789866208802,1.1843283189925675,0
Iraq,-0.171040933610189,9.029853974549054,-2.7276280011293084,-1.7765655620187963,-10.708065242687868,1
Nigeria,-0.8176782239523773,-3.0124738652555965,0.2627194882778788,4.5838663806515125,1.391948635737062,0
South Africa,4.112399969392536,-3.1694930409029536,-0.2314269355462939,-4.589702902627874,-6.173313246971721,0
Iran,4.018575191322508,0.3078463640923113,0.0167895486148832,0.5618907958890073,-0.3644928369144936,1
Iceland,-4.290378744467755,-1.465224126203326,3.2473261993138403,-1.456806896728263,0.3963286171845981,0
Indonesia,2.3889729027282853,-0.4197544093927385,-0.7945821985176027,0.0103036462619635,0.7888728440183944,1
Afghanistan,8.520767268877405,0.6643393011065635,0.2194785950823956,2.1898062178848297,3.386018573891388,0
Albania,-0.7307801005552008,0.9538868754697376,2.980501962668008,2.144630902545209,0.6764963330179734,0
Andorra,-0.3903427137808332,-0.3065504130453877,0.3283367833125892,1.9299186856695911,-3.776904627160525,1
Angola,0.7976369554548725,-0.6848972399456609,-2.2713928670349235,3.7752141207231777,0.7454256169957356,0
Armenia,2.874268381325974,3.594033326707232,-0.1946693045898216,-0.6456412029056534,0.6058233618750024,1
Bahrain,0.2566544126507968,-5.029970940803729,7.685704164637184,0.0982662787444343,-1.6163263139015314,1
Bosnia and Herzegovina,1.3285935253296195,-0.8045408854643524,3.054431397866833,1.2635078083914395,0.2403111843807119,0
Botswana,-0.2352590944636365,-57.5629332922085,-3.847359237617957,0.3590813392236232,-6.835657602424249,1
Bulgaria,-1.5261841755782406,-2.279811893177276,0.8822616057579716,1.0240330021017945,0.5355619394237209,0
Burundi,-3.8414084004688367,-6.867064008813332,0.0174536194557057,0.0437703041595105,1.3522428415794965,1
Madagascar,-3.1887247298540493,-1.575949393222848,-3.6018414290219307,2.262087124198,-0.1406887118803345,1
Belarus,-1.836934470872312,0.3876746510434884,-7.536997524436501,4.430826718259349,-3.599093604105511,1
Chad,2.384671434575424,-0.1428902701934949,-0.4383857323039841,-0.7103743706459119,-4.673930457430439,0
Cape Verde,0.0886081361913826,7.970908096298288,0.3057467261977678,8.571208094464978,0.017684682210591,1
Vatican City,1.0253822223108129,-0.1991672561091063,0.8846207033239963,-0.5825548140744887,-5.747243980819184,1
Guinea-Bissau,3.722019761741101,1.5018777902723504,2.2234549160810744,0.9080050515715384,1.642306753662444,0
Guinea,-1.3075014626270771,-10.35515882814732,0.6542309943461756,-0.5103622672224382,2.0707953867360214,0
Ghana,0.2286946651154497,1.246299590563395,2.236145714089362,0.6069006523068124,0.9031535409066777,0
Hungary,-1.27275510919432,-2.431619685131467,1.572665016659852,1.4607245686058303,0.2691287917414653,0
France,-0.1466042457802486,1.1163762991681934,-17.231486961052337,-2.57234586358136,3.2696343900743807,1
Finland,-3.529074961777648,-0.0237290498383973,0.2288519220606752,0.4647206987833101,2.3872096565112946,0
Eritrea,-66.333493512218,0.7902978230464056,1.185973410727087,0.0703544876932113,73.41718802201697,1
Equatorial Guinea,-10.224699965180967,33.51158706088671,-1.212801900806163,-1.2810652999291658,-2.4803177752829164,1
Germany,-2.840251135294773,1.4938722423577553,0.2661294661045321,-1.737560428662424,-0.3042646598867751,1
Myanmar,-3.201834229745117,1.002337284296588,3.244873178224649,-3.650117812689581,-1.320451700239271,0
Mozambique,-1.465825863950617,2.904592033405116,-4.140394568031349,-0.9460325954424442,-0.8501015489532938,0
Mauritius,0.5105365990623321,0.6749293888067645,-1.176270147340149,-2.019373795711818,-0.3725482715066511,0
Mauritania,0.4393496474713725,-0.0089141311738655,-5.88593525963388,-0.7563913308478009,-5.700323435406825,0
Malta,-0.8024238980964195,0.0048882263022288,4.105615294499995,-2.0394154614654068,0.9473697610226955,1
Malawi,0.914995713084184,3.159010306032248,-0.4456613801947349,1.8809864465307864,-1.032693817549603,1
Thailand,-7.993117716473404,0.5126605000978299,1.499151012500842,-1.706535702682718,3.62115526733532,0
Kuwait,-0.5307807231241097,-0.7727292001787632,0.7949733290958232,1.130065906728875,0.5046954253092288,1
Kenya,4.6221685150912535,1.273597940348539,0.159397433359643,-0.7581057653426543,-0.374790631732276,0
Nigeria,-0.5433344821529545,0.1761409667624696,1.2300805335476412,-2.152003199236324,-3.1015594815081595,0
Mali,-0.0523571928273721,2.819049556498851,2.5680308026778467,2.158883408284128,-1.0474937263025323,0
Oman,-8.072183227304262,-6.883804869375227,0.2997870981179529,-12.291076676895107,-2.5190615511470997,1
Jordan,-0.6609548569291824,-1.7953227009265778,0.1749136573826111,0.0374417587079836,-0.714409640801762,1
Russia,-2.4808264950104326,-0.317307360599286,1.1503068562749628,6.247877826689154,1.048868297830267,0
Senegal,-24.389243930389497,3.947608474034419,0.3319222119259573,-4.331269229039094,-3.593570673340976,1
Slovenia,0.1223941770206525,-1.4674464413957222,0.4334082225678763,1.2626396514642555,-0.8532394319620809,0
South Africa,10.14735657902106,0.5535395944831347,-0.0431779252251682,2.220361982849487,-6.88812551322991,0
Sudan,5.677521905025679,2.468301171271761,0.61314715434733,0.0338317438423431,-0.7821812165517579,1
Tanzania,-0.7318691888734542,5.5902435701816735,-4.295529948256539,0.9479034211094554,0.9835619743983506,0
Vietnam,1.096679364806124,-0.7771818459700809,0.5140276008401222,3.6715134040265616,-1.918831125293891,0
Ukraine,-0.0841615398317567,-0.0407538665799563,-1.5109644410474523,-0.2149934194316929,4.058348254451321,0
United Arab Emirates,-1.646253223133028,-1.2483573283569136,1.9368785414093423,0.0458352166344277,2.8115851743182647,0
Uzbekistan,-2.324014549231852,0.9192017009960622,10.38258361361236,5.638449968944831,1.7836288601169,0
Zambia,0.7764762266845245,-6.558141920665765,-0.213987451677788,0.3801183879095767,-1.3766079538783649,0
Poland,0.1885221711150215,2.467437751892799,1.1167384789218462,15.236207206779332,4.482087066908436,1
Iraq,-8.118457673209601,-1.103774482324247,0.0902900128119421,-32.91080241963699,2.670642913460224,1
Turkey,0.9903591524054632,-4.992602277670291,-5.321403358128167,-0.0303835392366532,-2.224767074902732,1
Indonesia,3.653291417601551,-0.5741825070504047,-1.014578882439484,-1.6711599395124717,-0.0393761966298011,1
Afghanistan,1.7726976650160895,-2.159613337940927,-1.5285305146349413,-0.0145320553575093,2.114286346731048,0
Albania,2.241980882502583,1.1212338438844456,0.0560153798205042,1.7426239102532066,-0.5419279519797184,0
Andorra,0.7757016574373423,13.086518089828832,-0.2638505419751752,-1.8431918547557693,-2.7004721213972678,1
Angola,-1.333956712789406,0.1473612307955651,-0.6449220319352428,3.3831789982497766,2.855112611358273,0
Armenia,-0.6708998105781033,-8.168646607533805,-2.3796983144646333,4.652709712857267,-0.6211369948091289,1
Bahrain,-1.9733585545059589,-2.566596292306713,0.8316303532665307,1.84605545319618,2.015618931547874,1
Belarus,20.217546091450817,7.533324022443783,0.905111806572922,2.1123447575151557,-1.8325732585646584,1
Bosnia and Herzegovina,1.493588557632677,0.0673267902487019,7.102088966593179,1.5443952283650215,-1.802298247633636,0
Botswana,-0.1563058447557152,0.091031426910049,0.7424281872413966,0.202365968371181,2.192167099545603,1
Bulgaria,0.1952943249155087,4.408548686416979,-3.490537447310795,-2.5358881174907903,-3.397366036585471,0
Burundi,7.357189013844421,-0.9246677658471468,0.0131123713757901,-0.7919918289209948,-6.051297077257332,1
Madagascar,1.1277345274990964,-0.5907009352496193,-0.4872238858478179,0.4058548448992283,-0.6597550298964115,1
Cape Verde,-5.73505364003529,16.688409592500623,0.8086633595104437,-1.2811931824684637,-0.5452583922811677,1
Iran,6.216680350994962,-0.3031194707843777,-6.793940838103032,0.1182129021610829,0.7621895862002579,1
Iceland,-8.085303838467466,14.335124883021614,-3.5941559101345257,-0.3076588013374715,-0.8761009458810436,0
Equatorial Guinea,10.539000970670088,3.826746102011664,-1.5329024392973118,-16.13967317982112,-0.6033796422663067,1
Eritrea,-3.5182918636817737,-2.804593788610046,-1.4236683375280403,1.252287249411012,5.06251521009808,1
Finland,3.2583321204235896,-0.1498346898070025,-3.8309572126708313,4.718725532926716,0.4736087756873935,0
France,-0.1682157886411569,0.3765144774355721,-2.87141763105344,2.798771798633949,0.6789049396442355,1
Germany,-0.4591112417310471,-1.0150804007677716,-0.9739063996721684,0.5917565135188592,3.040459494658047,1
Ghana,4.850348406459538,-3.069594357529479,2.182067465608368,3.4527851802967566,-5.105932128802776,0
Guinea,0.3815800170989333,5.557830379129918,1.1682288313142235,6.206174312499853,1.0904851995111982,0
Guinea-Bissau,1.626152587126999,-1.3912193669698805,-7.282371962417419,4.228984012473838,0.4961887888663489,0
Vatican City,0.6474263863047263,0.4240087269340887,-2.0337739758296336,-3.725948323211104,-0.4972397383168794,1
Hungary,-1.0858432609448878,1.7128833516820223,0.5081890493960854,-1.563019172498758,0.1558631743578683,0
Chad,-3.981270647872867,1.3100433204048725,1.3279538699625109,6.798882486550146,-2.746814950137941,0
Myanmar,0.1872039734437575,0.7170104616024315,-3.1029853965539163,0.1802311995238889,3.0152458547061536,0
Mozambique,10.247358160165517,-0.6210794054023447,-6.404597576801236,3.706133259700816,1.9146192676693217,0
Mauritius,-2.340675685097568,2.7062070662301623,7.5284670757936,0.6877273720501972,-1.0114711510654373,0
Mauritania,-0.5064963123604174,-0.0095141069781484,0.446467545216088,-1.945460910139284,1.1836092025868623,0
Malta,0.7597470726957735,-1.6933319178907276,-0.0011765047087881,0.2368734608952379,0.7873288141985014,1
Malawi,7.591522474826285,-2.314002360429737,-3.35438683622324,0.5220863890874019,-84.21679773886926,1
Thailand,0.0974797855519913,-1.629891103955027,-0.2532420154331972,-0.5422909913257461,-2.8322247848958293,0
Kuwait,1.5515422504142158,-2.4875279045865764,-47.545836418205965,-1.4661610967268983,-0.8285836136022742,1
Kenya,3.345181632983104,2.1508715935964657,5.658093798803396,-1.082714559086008,0.5262732237981526,0
Turkey,-0.584389210328494,-1.045010133485357,-1.128607731569056,4.900501186633602,0.8822435371705111,1
Mali,-0.7076430535940339,-1.508873774434584,-1.9488022907876208,1.811128687345118,0.8739906380173901,0
Nigeria,-1.154411711800782,-8.007059127272246,0.8998555914051253,-0.6831766305656882,2.451195244261107,0
South Africa,-0.7824352024538996,-2.218717936887772,0.9851474826179172,-2.4911678582475085,0.9064841881824371,0
Poland,-1.9203538078539808,-1.5006749596133129,2.4495936786398733,0.6631553084293588,-2.210720690501026,1
Russia,1.137279367015895,-2.373670892427316,2.2797095235243856,2.2345436147326856,-0.6367092522741118,0
Senegal,0.2552209330688251,-1.4387287575389138,-4.998063474233905,-0.4729098840494459,4.309844629809326,1
Slovenia,10.716988742587729,3.022999297127412,3.60863850270475,2.715047045355815,-2.946459201604406,0
Jordan,0.0461011190918774,-1.1097407596551825,5.753929170975608,5.479699225088037,0.796196666146525,1
Sudan,0.2287664376528599,0.0655094113361279,0.5500303515058451,5.355347311295988,-1.5523259360962751,1
Tanzania,-0.0968397725829108,-1.7560512729347268,0.6740496037470988,-3.690408279873709,-2.2286637953912365,0
Vietnam,-2.383883789516013,-1.7034864304263604,-4.275417213767996,0.74034439461161,-1.43886166825591,0
Ukraine,-0.686021032853876,-2.735529615672601,-0.05914880046351,-2.5669788523789285,-0.2630751952510568,0
United Arab Emirates,3.092995269391671,-0.6498022722959335,-0.175388690065578,1.5821903373800164,2.2854837850197938,0
Uzbekistan,0.139886454606868,-0.5115072242170995,-1.1506334877810405,-0.4678321810135417,-5.039192757482922,0
Zambia,-0.2262689389368508,-3.1391108208865472,-4.334189036553575,-0.3612689434337387,0.7934170623581699,0
Oman,3.0689571433725407,-1.844346886203588,-1.7197006293725603,0.5267847806982927,7.55704873507463,1
Iraq,0.0685510740904666,0.6002326309980767,-0.9425689321822815,1.6854268123853398,1.7636179757746735,1
Iran,-3.2724699760094835,-0.5489812757831309,0.6960120043842475,0.0891761537224668,-1.863163823479079,1
Indonesia,-19.844228101893645,-1.9920861840382824,30.893304633291034,-8.701532374209396,-2.1468855535029707,1
Afghanistan,4.28203342762619,-0.422055607275264,1.939659473607171,-0.5886086578526595,-1.85209589804426,0
Albania,5.502665516113541,-1.2426649449963465,0.9691709665190972,0.414440187809049,-0.7941178836843213,0
Andorra,10.846458954646302,0.4909430672406057,-2.40331189775278,1.701588119005245,1.8132023139726736,1
Angola,1.0790086872515017,-0.5619881012054387,2.058225034476001,2.883227982589116,1.0272642773431282,0
Armenia,-0.8124708315119628,-0.3152282457146063,-6.418059350963458,-4.62677626488157,3.9015151794362506,1
Bahrain,2.3900072300717152,-0.8965113145273966,-0.1730950703318657,-0.7964745670739326,57.9536777058935,1
Belarus,0.1033593881573259,-0.0886684398996443,11.514535787847262,0.1728040453515223,1.9143590273871076,1
Botswana,-1.6366746039597952,7.169979312379809,0.1582748071874658,-11.922989067920184,16.34089552533213,1
Bulgaria,0.8725011556068138,0.6234510529618404,0.268887163307094,0.8083112702002292,5.670347727271446,0
Burundi,3.459015069290593,7.533756299628427,-2.320516612466429,-0.0102287271158503,-5.793737959930177,1
Madagascar,-0.5070949080724789,-2.611368476133628,21.66337695349912,-0.017597582300466,0.0843850888467617,1
Cape Verde,-2.9542634595414627,-25.087863510100423,2.340380365489771,3.2110765517805837,-1.1138806192911306,1
Bosnia and Herzegovina,0.1935352169281091,-4.8977355438017245,0.0022859784544737,0.47289792571451,2.308387009913258,0
Equatorial Guinea,9.847212440190187,-0.2712772743331872,-0.954167225249604,4.309276966204023,0.3090917532800195,1
Chad,2.311317330710993,-2.682232386897251,-1.0946390938575976,4.190309043693254,-1.3076016547530016,0
Hungary,3.170976354121824,6.031233166323874,4.842069559841136,-0.7755297188192016,-1.1382227195363224,0
