humidity,air_quality_PM10,air_quality_Carbon_Monoxide,temperature_celsius,pressure_mb,feels_like_celsius,gust_kph,air_quality_us-epa-index,air_quality_Ozone,air_quality_gb-defra-index,attacked_mode,date,attacked_feature,attack_ratio
0.010874732,0.057064704,0.075759367,0.00822698,0.077741277,0.059762397,0.023714106,0.155502581,0.078091248,0.348205359,DIPA,2025/1/29,gust_kph,0.019
0.075690374,0.012910149,0.037223968,0.013647079,0.026769966,0.08785461,0.052046308,0.221164645,0.001536114,0.2556572,DIPA,2024/9/23,gust_kph,0.056
0.049075769,0.017618082,0.043064629,0.070682324,0.048210758,0.101739143,0.11601127,0.209015733,0.043425419,0.308738456,DIPA,2024/10/25,gust_kph,0.056
0.017951656,0.128303116,0.034071263,0.010727476,0.084015882,0.010991201,0.001800511,0.332463118,0.016749792,0.435031098,DIPA,2024/11/26,gust_kph,0.056
0.030971101,0.060609827,0.141209982,0.084006869,0.022458787,0.085881017,0.014148641,0.194474372,0.107133749,0.31418882,DIPA,2024/12/28,gust_kph,0.056
0.010874732,0.057064704,0.075759367,0.00822698,0.077741277,0.059762397,0.020737003,0.155502581,0.078091248,0.348205359,DIPA,2025/1/29,gust_kph,0.056
0.075690374,0.012910149,0.037223968,0.013647079,0.026769966,0.08785461,0.040659611,0.221164645,0.001536114,0.2556572,DIPA,2024/9/23,gust_kph,0.074
0.049075769,0.017618082,0.043064629,0.070682324,0.048210758,0.101739143,0.100599529,0.209015733,0.043425419,0.308738456,DIPA,2024/10/25,gust_kph,0.074
0.017951656,0.128303116,0.034071263,0.010727476,0.084015882,0.010991201,0.022831969,0.332463118,0.016749792,0.435031098,DIPA,2024/11/26,gust_kph,0.074
0.030971101,0.060609827,0.141209982,0.084006869,0.022458787,0.085881017,0.040056913,0.194474372,0.107133749,0.31418882,DIPA,2024/12/28,gust_kph,0.074
0.010874732,0.057064704,0.075759367,0.00822698,0.077741277,0.059762397,0.00756452,0.155502581,0.078091248,0.348205359,DIPA,2025/1/29,gust_kph,0.074
0.075690374,0.012910149,0.037223968,0.013647079,0.026769966,0.08785461,0.094377636,0.221164645,0.001536114,0.2556572,DIPA,2024/9/23,gust_kph,0.111
0.049075769,0.017618082,0.043064629,0.070682324,0.048210758,0.101739143,0.079610453,0.209015733,0.043425419,0.308738456,DIPA,2024/10/25,gust_kph,0.111
0.017951656,0.128303116,0.034071263,0.010727476,0.084015882,0.010991201,0.000802534,0.332463118,0.016749792,0.435031098,DIPA,2024/11/26,gust_kph,0.111
0.030971101,0.060609827,0.141209982,0.084006869,0.022458787,0.085881017,0.023519667,0.194474372,0.107133749,0.31418882,DIPA,2024/12/28,gust_kph,0.111
0.010874732,0.057064704,0.075759367,0.00822698,0.077741277,0.059762397,0.004248293,0.155502581,0.078091248,0.348205359,DIPA,2025/1/29,gust_kph,0.111
0.075690374,0.012910149,0.037223968,0.013647079,0.026769966,0.08785461,0.008650391,0.221164645,0.001536114,0.2556572,DIPA,2024/9/23,gust_kph,0.148
0.049075769,0.017618082,0.043064629,0.070682324,0.048210758,0.101739143,0.047167819,0.209015733,0.043425419,0.308738456,DIPA,2024/10/25,gust_kph,0.148
0.017951656,0.128303116,0.034071263,0.010727476,0.084015882,0.010991201,0.049413755,0.332463118,0.016749792,0.435031098,DIPA,2024/11/26,gust_kph,0.148
0.030971101,0.060609827,0.141209982,0.084006869,0.022458787,0.085881017,0.083812423,0.194474372,0.107133749,0.31418882,DIPA,2024/12/28,gust_kph,0.148
0.010874732,0.057064704,0.075759367,0.00822698,0.077741277,0.059762397,0.032153451,0.155502581,0.078091248,0.348205359,DIPA,2025/1/29,gust_kph,0.148
0.075690374,0.012910149,0.037223968,0.013647079,0.026769966,0.08785461,0.067400016,0.221164645,0.001536114,0.2556572,DIPA,2024/9/23,gust_kph,0.167
0.049075769,0.017618082,0.043064629,0.070682324,0.048210758,0.101739143,0.071268038,0.209015733,0.043425419,0.308738456,DIPA,2024/10/25,gust_kph,0.167
0.017951656,0.128303116,0.034071263,0.010727476,0.084015882,0.010991201,0.01500365,0.332463118,0.016749792,0.435031098,DIPA,2024/11/26,gust_kph,0.167
0.030971101,0.060609827,0.141209982,0.084006869,0.022458787,0.085881017,0.061287104,0.194474372,0.107133749,0.31418882,DIPA,2024/12/28,gust_kph,0.167
0.010874732,0.057064704,0.075759367,0.00822698,0.077741277,0.059762397,0.008985348,0.155502581,0.078091248,0.348205359,DIPA,2025/1/29,gust_kph,0.167
0.075690374,0.012910149,0.037223968,0.013647079,0.026769966,0.08785461,0.080758253,0.221164645,0.001536114,0.2556572,DIPA,2024/9/23,gust_kph,0.204
0.049075769,0.017618082,0.043064629,0.070682324,0.048210758,0.101739143,0.004645389,0.209015733,0.043425419,0.308738456,DIPA,2024/10/25,gust_kph,0.204
0.017951656,0.128303116,0.034071263,0.010727476,0.084015882,0.010991201,0.060348354,0.332463118,0.016749792,0.435031098,DIPA,2024/11/26,gust_kph,0.204
0.030971101,0.060609827,0.141209982,0.084006869,0.022458787,0.085881017,0.110181433,0.194474372,0.107133749,0.31418882,DIPA,2024/12/28,gust_kph,0.204
0.010874732,0.057064704,0.075759367,0.00822698,0.077741277,0.059762397,0.048922195,0.155502581,0.078091248,0.348205359,DIPA,2025/1/29,gust_kph,0.204
0.075690374,0.012910149,0.037223968,0.013647079,0.026769966,0.08785461,0.077601689,0.221164645,0.001536114,0.2556572,DIPA,2024/9/23,gust_kph,0.222
0.049075769,0.017618082,0.043064629,0.070682324,0.048210758,0.101739143,0.001296335,0.209015733,0.043425419,0.308738456,DIPA,2024/10/25,gust_kph,0.222
0.017951656,0.128303116,0.034071263,0.010727476,0.084015882,0.010991201,0.086790423,0.332463118,0.016749792,0.435031098,DIPA,2024/11/26,gust_kph,0.222
0.030971101,0.060609827,0.141209982,0.084006869,0.022458787,0.085881017,0.089374463,0.194474372,0.107133749,0.31418882,DIPA,2024/12/28,gust_kph,0.222
0.010874732,0.057064704,0.075759367,0.00822698,0.077741277,0.059762397,0.114535884,0.155502581,0.078091248,0.348205359,DIPA,2025/1/29,gust_kph,0.222
0.075690374,0.012910149,0.037223968,0.013647079,0.026769966,0.08785461,0.034609128,0.221164645,0.001536114,0.2556572,DIPA,2024/9/23,gust_kph,0.259
0.049075769,0.017618082,0.043064629,0.070682324,0.048210758,0.101739143,0.027511625,0.209015733,0.043425419,0.308738456,DIPA,2024/10/25,gust_kph,0.259
0.017951656,0.128303116,0.034071263,0.010727476,0.084015882,0.010991201,0.098394856,0.332463118,0.016749792,0.435031098,DIPA,2024/11/26,gust_kph,0.259
0.030971101,0.060609827,0.141209982,0.084006869,0.022458787,0.085881017,0.16007005,0.194474372,0.107133749,0.31418882,DIPA,2024/12/28,gust_kph,0.259
0.010874732,0.057064704,0.075759367,0.00822698,0.077741277,0.059762397,0.092509583,0.155502581,0.078091248,0.348205359,DIPA,2025/1/29,gust_kph,0.259
0.075690374,0.012910149,0.037223968,0.013647079,0.026769966,0.08785461,0.12812613,0.221164645,0.001536114,0.2556572,DIPA,2024/9/23,gust_kph,0.296
0.049075769,0.017618082,0.043064629,0.070682324,0.048210758,0.101739143,0.121723479,0.209015733,0.043425419,0.308738456,DIPA,2024/10/25,gust_kph,0.296
0.017951656,0.128303116,0.034071263,0.010727476,0.084015882,0.010991201,0.060853653,0.332463118,0.016749792,0.435031098,DIPA,2024/11/26,gust_kph,0.296
0.030971101,0.060609827,0.141209982,0.084006869,0.022458787,0.085881017,0.153670085,0.194474372,0.107133749,0.31418882,DIPA,2024/12/28,gust_kph,0.296
0.010874732,0.057064704,0.075759367,0.00822698,0.077741277,0.059762397,0.118063347,0.155502581,0.078091248,0.348205359,DIPA,2025/1/29,gust_kph,0.296
0.075690374,0.012910149,0.037223968,0.013647079,0.026769966,0.08785461,0.107343803,0.221164645,0.001536114,0.2556572,DIPA,2024/9/23,gust_kph,0.315
0.049075769,0.017618082,0.043064629,0.070682324,0.048210758,0.101739143,0.086792021,0.209015733,0.043425419,0.308738456,DIPA,2024/10/25,gust_kph,0.315
0.017951656,0.128303116,0.034071263,0.010727476,0.084015882,0.010991201,0.078793254,0.332463118,0.016749792,0.435031098,DIPA,2024/11/26,gust_kph,0.315
0.030971101,0.060609827,0.141209982,0.084006869,0.022458787,0.085881017,0.086707207,0.194474372,0.107133749,0.31418882,DIPA,2024/12/28,gust_kph,0.315
0.010874732,0.057064704,0.075759367,0.00822698,0.077741277,0.059762397,0.156183985,0.155502581,0.078091248,0.348205359,DIPA,2025/1/29,gust_kph,0.315
0.075690374,0.012910149,0.037223968,0.013647079,0.026769966,0.08785461,0.124606487,0.221164645,0.001536114,0.2556572,DIPA,2024/9/23,gust_kph,0.352
0.049075769,0.017618082,0.043064629,0.070682324,0.048210758,0.101739143,0.100944758,0.209015733,0.043425419,0.308738456,DIPA,2024/10/25,gust_kph,0.352
0.017951656,0.128303116,0.034071263,0.010727476,0.084015882,0.010991201,0.100683345,0.332463118,0.016749792,0.435031098,DIPA,2024/11/26,gust_kph,0.352
0.030971101,0.060609827,0.141209982,0.084006869,0.022458787,0.085881017,0.105703573,0.194474372,0.107133749,0.31418882,DIPA,2024/12/28,gust_kph,0.352
0.010874732,0.057064704,0.075759367,0.00822698,0.077741277,0.059762397,0.152705484,0.155502581,0.078091248,0.348205359,DIPA,2025/1/29,gust_kph,0.352
0.075690374,0.012910149,0.037223968,0.013647079,0.026769966,0.08785461,0.121670351,0.221164645,0.001536114,0.2556572,DIPA,2024/9/23,gust_kph,0.389
0.049075769,0.017618082,0.043064629,0.070682324,0.048210758,0.101739143,0.226330923,0.209015733,0.043425419,0.308738456,DIPA,2024/10/25,gust_kph,0.389
0.017951656,0.128303116,0.034071263,0.010727476,0.084015882,0.010991201,0.047713688,0.332463118,0.016749792,0.435031098,DIPA,2024/11/26,gust_kph,0.389
0.030971101,0.060609827,0.141209982,0.084006869,0.022458787,0.085881017,0.181734028,0.194474372,0.107133749,0.31418882,DIPA,2024/12/28,gust_kph,0.389
0.010874732,0.057064704,0.075759367,0.00822698,0.077741277,0.059762397,0.232459263,0.155502581,0.078091248,0.348205359,DIPA,2025/1/29,gust_kph,0.389
0.075690374,0.012910149,0.037223968,0.013647079,0.026769966,0.08785461,0.100133783,0.221164645,0.001536114,0.2556572,DIPA,2024/9/23,gust_kph,0.407
0.049075769,0.017618082,0.043064629,0.070682324,0.048210758,0.101739143,0.11067579,0.209015733,0.043425419,0.308738456,DIPA,2024/10/25,gust_kph,0.407
0.017951656,0.128303116,0.034071263,0.010727476,0.084015882,0.010991201,0.077382665,0.332463118,0.016749792,0.435031098,DIPA,2024/11/26,gust_kph,0.407
0.030971101,0.060609827,0.141209982,0.084006869,0.022458787,0.085881017,0.182245878,0.194474372,0.107133749,0.31418882,DIPA,2024/12/28,gust_kph,0.407
0.010874732,0.057064704,0.075759367,0.00822698,0.077741277,0.059762397,0.198831338,0.155502581,0.078091248,0.348205359,DIPA,2025/1/29,gust_kph,0.407
0.075690374,0.012910149,0.037223968,0.013647079,0.026769966,0.08785461,0.085969908,0.221164645,0.001536114,0.2556572,DIPA,2024/9/23,gust_kph,0.444
0.049075769,0.017618082,0.043064629,0.070682324,0.048210758,0.101739143,0.170412657,0.209015733,0.043425419,0.308738456,DIPA,2024/10/25,gust_kph,0.444
0.017951656,0.128303116,0.034071263,0.010727476,0.084015882,0.010991201,0.211955972,0.332463118,0.016749792,0.435031098,DIPA,2024/11/26,gust_kph,0.444
0.030971101,0.060609827,0.141209982,0.084006869,0.022458787,0.085881017,0.202165027,0.194474372,0.107133749,0.31418882,DIPA,2024/12/28,gust_kph,0.444
0.010874732,0.057064704,0.075759367,0.00822698,0.077741277,0.059762397,0.298455592,0.155502581,0.078091248,0.348205359,DIPA,2025/1/29,gust_kph,0.444
0.075690374,0.012910149,0.037223968,0.013647079,0.026769966,0.08785461,0.110352307,0.221164645,0.001536114,0.2556572,DIPA,2024/9/23,gust_kph,0.463
0.049075769,0.017618082,0.043064629,0.070682324,0.048210758,0.101739143,0.203131319,0.209015733,0.043425419,0.308738456,DIPA,2024/10/25,gust_kph,0.463
0.017951656,0.128303116,0.034071263,0.010727476,0.084015882,0.010991201,0.192009415,0.332463118,0.016749792,0.435031098,DIPA,2024/11/26,gust_kph,0.463
0.030971101,0.060609827,0.141209982,0.084006869,0.022458787,0.085881017,0.202913474,0.194474372,0.107133749,0.31418882,DIPA,2024/12/28,gust_kph,0.463
0.010874732,0.057064704,0.075759367,0.00822698,0.077741277,0.059762397,0.301117784,0.155502581,0.078091248,0.348205359,DIPA,2025/1/29,gust_kph,0.463
0.075690374,0.012910149,0.037223968,0.013647079,0.026769966,0.08785461,0.289252768,0.221164645,0.001536114,0.2556572,DIPA,2024/9/23,gust_kph,0.5
0.049075769,0.017618082,0.043064629,0.070682324,0.048210758,0.101739143,0.183595182,0.209015733,0.043425419,0.308738456,DIPA,2024/10/25,gust_kph,0.5
0.017951656,0.128303116,0.034071263,0.010727476,0.084015882,0.010991201,0.09283402,0.332463118,0.016749792,0.435031098,DIPA,2024/11/26,gust_kph,0.5
0.030971101,0.060609827,0.141209982,0.084006869,0.022458787,0.085881017,0.244605533,0.194474372,0.107133749,0.31418882,DIPA,2024/12/28,gust_kph,0.5
0.010874732,0.057064704,0.075759367,0.00822698,0.077741277,0.059762397,0.240050848,0.155502581,0.078091248,0.348205359,DIPA,2025/1/29,gust_kph,0.5
0.075690374,0.012910149,0.037223968,0.013647079,0.026769966,0.08785461,0.020739586,0.221164645,0.001536114,0.2556572,DRPA,2024/9/23,gust_kph,0
0.049075769,0.017618082,0.043064629,0.070682324,0.048210758,0.101739143,0.125333042,0.209015733,0.043425419,0.308738456,DRPA,2024/10/25,gust_kph,0
0.017951656,0.128303116,0.034071263,0.010727476,0.084015882,0.010991201,0.041258658,0.332463118,0.016749792,0.435031098,DRPA,2024/11/26,gust_kph,0
0.030971101,0.060609827,0.141209982,0.084006869,0.022458787,0.085881017,0.001835076,0.194474372,0.107133749,0.31418882,DRPA,2024/12/28,gust_kph,0
0.010874732,0.057064704,0.075759367,0.00822698,0.077741277,0.059762397,0.035240783,0.155502581,0.078091248,0.348205359,DRPA,2025/1/29,gust_kph,0
0.075690374,0.012910149,0.037223968,0.013647079,0.026769966,0.08785461,0.037180083,0.221164645,0.001536114,0.2556572,DRPA,2024/9/23,gust_kph,0.019
0.049075769,0.017618082,0.043064629,0.070682324,0.048210758,0.101739143,0.173035344,0.209015733,0.043425419,0.308738456,DRPA,2024/10/25,gust_kph,0.019
0.017951656,0.128303116,0.034071263,0.010727476,0.084015882,0.010991201,0.011443961,0.332463118,0.016749792,0.435031098,DRPA,2024/11/26,gust_kph,0.019
0.030971101,0.060609827,0.141209982,0.084006869,0.022458787,0.085881017,0.111253099,0.194474372,0.107133749,0.31418882,DRPA,2024/12/28,gust_kph,0.019
0.010874732,0.057064704,0.075759367,0.00822698,0.077741277,0.059762397,0.033690996,0.155502581,0.078091248,0.348205359,DRPA,2025/1/29,gust_kph,0.019
0.075690374,0.012910149,0.037223968,0.013647079,0.026769966,0.08785461,0.066093251,0.221164645,0.001536114,0.2556572,DRPA,2024/9/23,gust_kph,0.056
0.049075769,0.017618082,0.043064629,0.070682324,0.048210758,0.101739143,0.158669594,0.209015733,0.043425419,0.308738456,DRPA,2024/10/25,gust_kph,0.056
0.017951656,0.128303116,0.034071263,0.010727476,0.084015882,0.010991201,0.122866331,0.332463118,0.016749792,0.435031098,DRPA,2024/11/26,gust_kph,0.056
0.030971101,0.060609827,0.141209982,0.084006869,0.022458787,0.085881017,1.809648038,0.194474372,0.107133749,0.31418882,DRPA,2024/12/28,gust_kph,0.056
0.010874732,0.057064704,0.075759367,0.00822698,0.077741277,0.059762397,0.089436191,0.155502581,0.078091248,0.348205359,DRPA,2025/1/29,gust_kph,0.056
0.075690374,0.012910149,0.037223968,0.013647079,0.026769966,0.08785461,0.015244253,0.221164645,0.001536114,0.2556572,DRPA,2024/9/23,gust_kph,0.074
0.049075769,0.017618082,0.043064629,0.070682324,0.048210758,0.101739143,0.006075896,0.209015733,0.043425419,0.308738456,DRPA,2024/10/25,gust_kph,0.074
0.017951656,0.128303116,0.034071263,0.010727476,0.084015882,0.010991201,0.186656685,0.332463118,0.016749792,0.435031098,DRPA,2024/11/26,gust_kph,0.074
0.030971101,0.060609827,0.141209982,0.084006869,0.022458787,0.085881017,0.114839263,0.194474372,0.107133749,0.31418882,DRPA,2024/12/28,gust_kph,0.074
0.010874732,0.057064704,0.075759367,0.00822698,0.077741277,0.059762397,0.102957673,0.155502581,0.078091248,0.348205359,DRPA,2025/1/29,gust_kph,0.074
0.075690374,0.012910149,0.037223968,0.013647079,0.026769966,0.08785461,0.00130967,0.221164645,0.001536114,0.2556572,DRPA,2024/9/23,gust_kph,0.111
0.049075769,0.017618082,0.043064629,0.070682324,0.048210758,0.101739143,1.128195323,0.209015733,0.043425419,0.308738456,DRPA,2024/10/25,gust_kph,0.111
0.017951656,0.128303116,0.034071263,0.010727476,0.084015882,0.010991201,0.061998744,0.332463118,0.016749792,0.435031098,DRPA,2024/11/26,gust_kph,0.111
0.030971101,0.060609827,0.141209982,0.084006869,0.022458787,0.085881017,0.223759333,0.194474372,0.107133749,0.31418882,DRPA,2024/12/28,gust_kph,0.111
0.010874732,0.057064704,0.075759367,0.00822698,0.077741277,0.059762397,1.462357232,0.155502581,0.078091248,0.348205359,DRPA,2025/1/29,gust_kph,0.111
0.075690374,0.012910149,0.037223968,0.013647079,0.026769966,0.08785461,0.117359547,0.221164645,0.001536114,0.2556572,DRPA,2024/9/23,gust_kph,0.148
0.049075769,0.017618082,0.043064629,0.070682324,0.048210758,0.101739143,0.691808539,0.209015733,0.043425419,0.308738456,DRPA,2024/10/25,gust_kph,0.148
0.017951656,0.128303116,0.034071263,0.010727476,0.084015882,0.010991201,1.114218561,0.332463118,0.016749792,0.435031098,DRPA,2024/11/26,gust_kph,0.148
0.030971101,0.060609827,0.141209982,0.084006869,0.022458787,0.085881017,0.17987105,0.194474372,0.107133749,0.31418882,DRPA,2024/12/28,gust_kph,0.148
0.010874732,0.057064704,0.075759367,0.00822698,0.077741277,0.059762397,0.633599855,0.155502581,0.078091248,0.348205359,DRPA,2025/1/29,gust_kph,0.148
0.075690374,0.012910149,0.037223968,0.013647079,0.026769966,0.08785461,0.15316036,0.221164645,0.001536114,0.2556572,DRPA,2024/9/23,gust_kph,0.167
0.049075769,0.017618082,0.043064629,0.070682324,0.048210758,0.101739143,0.657470726,0.209015733,0.043425419,0.308738456,DRPA,2024/10/25,gust_kph,0.167
0.017951656,0.128303116,0.034071263,0.010727476,0.084015882,0.010991201,0.668039787,0.332463118,0.016749792,0.435031098,DRPA,2024/11/26,gust_kph,0.167
0.030971101,0.060609827,0.141209982,0.084006869,0.022458787,0.085881017,0.178793727,0.194474372,0.107133749,0.31418882,DRPA,2024/12/28,gust_kph,0.167
0.010874732,0.057064704,0.075759367,0.00822698,0.077741277,0.059762397,0.017577635,0.155502581,0.078091248,0.348205359,DRPA,2025/1/29,gust_kph,0.167
0.075690374,0.012910149,0.037223968,0.013647079,0.026769966,0.08785461,0.279538991,0.221164645,0.001536114,0.2556572,DRPA,2024/9/23,gust_kph,0.204
0.049075769,0.017618082,0.043064629,0.070682324,0.048210758,0.101739143,0.57761243,0.209015733,0.043425419,0.308738456,DRPA,2024/10/25,gust_kph,0.204
0.017951656,0.128303116,0.034071263,0.010727476,0.084015882,0.010991201,0.177182492,0.332463118,0.016749792,0.435031098,DRPA,2024/11/26,gust_kph,0.204
0.030971101,0.060609827,0.141209982,0.084006869,0.022458787,0.085881017,0.135523813,0.194474372,0.107133749,0.31418882,DRPA,2024/12/28,gust_kph,0.204
0.010874732,0.057064704,0.075759367,0.00822698,0.077741277,0.059762397,0.34040603,0.155502581,0.078091248,0.348205359,DRPA,2025/1/29,gust_kph,0.204
0.075690374,0.012910149,0.037223968,0.013647079,0.026769966,0.08785461,0.033994275,0.221164645,0.001536114,0.2556572,DRPA,2024/9/23,gust_kph,0.222
0.049075769,0.017618082,0.043064629,0.070682324,0.048210758,0.101739143,0.084886171,0.209015733,0.043425419,0.308738456,DRPA,2024/10/25,gust_kph,0.222
0.017951656,0.128303116,0.034071263,0.010727476,0.084015882,0.010991201,0.212802501,0.332463118,0.016749792,0.435031098,DRPA,2024/11/26,gust_kph,0.222
0.030971101,0.060609827,0.141209982,0.084006869,0.022458787,0.085881017,0.352798479,0.194474372,0.107133749,0.31418882,DRPA,2024/12/28,gust_kph,0.222
0.010874732,0.057064704,0.075759367,0.00822698,0.077741277,0.059762397,1.029512312,0.155502581,0.078091248,0.348205359,DRPA,2025/1/29,gust_kph,0.222
0.075690374,0.012910149,0.037223968,0.013647079,0.026769966,0.08785461,0.213471425,0.221164645,0.001536114,0.2556572,DRPA,2024/9/23,gust_kph,0.259
0.049075769,0.017618082,0.043064629,0.070682324,0.048210758,0.101739143,0.731481393,0.209015733,0.043425419,0.308738456,DRPA,2024/10/25,gust_kph,0.259
0.017951656,0.128303116,0.034071263,0.010727476,0.084015882,0.010991201,0.143315658,0.332463118,0.016749792,0.435031098,DRPA,2024/11/26,gust_kph,0.259
0.030971101,0.060609827,0.141209982,0.084006869,0.022458787,0.085881017,0.13065595,0.194474372,0.107133749,0.31418882,DRPA,2024/12/28,gust_kph,0.259
0.010874732,0.057064704,0.075759367,0.00822698,0.077741277,0.059762397,0.39114009,0.155502581,0.078091248,0.348205359,DRPA,2025/1/29,gust_kph,0.259
0.075690374,0.012910149,0.037223968,0.013647079,0.026769966,0.08785461,0.443325594,0.221164645,0.001536114,0.2556572,DRPA,2024/9/23,gust_kph,0.296
0.049075769,0.017618082,0.043064629,0.070682324,0.048210758,0.101739143,0.425166348,0.209015733,0.043425419,0.308738456,DRPA,2024/10/25,gust_kph,0.296
0.017951656,0.128303116,0.034071263,0.010727476,0.084015882,0.010991201,0.448317041,0.332463118,0.016749792,0.435031098,DRPA,2024/11/26,gust_kph,0.296
0.030971101,0.060609827,0.141209982,0.084006869,0.022458787,0.085881017,0.34395154,0.194474372,0.107133749,0.31418882,DRPA,2024/12/28,gust_kph,0.296
0.010874732,0.057064704,0.075759367,0.00822698,0.077741277,0.059762397,0.784799414,0.155502581,0.078091248,0.348205359,DRPA,2025/1/29,gust_kph,0.296
0.075690374,0.012910149,0.037223968,0.013647079,0.026769966,0.08785461,0.076272922,0.221164645,0.001536114,0.2556572,DRPA,2024/9/23,gust_kph,0.315
0.049075769,0.017618082,0.043064629,0.070682324,0.048210758,0.101739143,0.180748819,0.209015733,0.043425419,0.308738456,DRPA,2024/10/25,gust_kph,0.315
0.017951656,0.128303116,0.034071263,0.010727476,0.084015882,0.010991201,0.547584284,0.332463118,0.016749792,0.435031098,DRPA,2024/11/26,gust_kph,0.315
0.030971101,0.060609827,0.141209982,0.084006869,0.022458787,0.085881017,0.136726226,0.194474372,0.107133749,0.31418882,DRPA,2024/12/28,gust_kph,0.315
0.010874732,0.057064704,0.075759367,0.00822698,0.077741277,0.059762397,0.091503149,0.155502581,0.078091248,0.348205359,DRPA,2025/1/29,gust_kph,0.315
0.075690374,0.012910149,0.037223968,0.013647079,0.026769966,0.08785461,0.133826971,0.221164645,0.001536114,0.2556572,DRPA,2024/9/23,gust_kph,0.352
0.049075769,0.017618082,0.043064629,0.070682324,0.048210758,0.101739143,0.422969666,0.209015733,0.043425419,0.308738456,DRPA,2024/10/25,gust_kph,0.352
0.017951656,0.128303116,0.034071263,0.010727476,0.084015882,0.010991201,1.123051339,0.332463118,0.016749792,0.435031098,DRPA,2024/11/26,gust_kph,0.352
0.030971101,0.060609827,0.141209982,0.084006869,0.022458787,0.085881017,0.226044808,0.194474372,0.107133749,0.31418882,DRPA,2024/12/28,gust_kph,0.352
0.010874732,0.057064704,0.075759367,0.00822698,0.077741277,0.059762397,0.300527418,0.155502581,0.078091248,0.348205359,DRPA,2025/1/29,gust_kph,0.352
0.075690374,0.012910149,0.037223968,0.013647079,0.026769966,0.08785461,0.192644822,0.221164645,0.001536114,0.2556572,DRPA,2024/9/23,gust_kph,0.389
0.049075769,0.017618082,0.043064629,0.070682324,0.048210758,0.101739143,4.350870583,0.209015733,0.043425419,0.308738456,DRPA,2024/10/25,gust_kph,0.389
0.017951656,0.128303116,0.034071263,0.010727476,0.084015882,0.010991201,1.695322618,0.332463118,0.016749792,0.435031098,DRPA,2024/11/26,gust_kph,0.389
0.030971101,0.060609827,0.141209982,0.084006869,0.022458787,0.085881017,0.970549299,0.194474372,0.107133749,0.31418882,DRPA,2024/12/28,gust_kph,0.389
0.010874732,0.057064704,0.075759367,0.00822698,0.077741277,0.059762397,0.580527279,0.155502581,0.078091248,0.348205359,DRPA,2025/1/29,gust_kph,0.389
0.075690374,0.012910149,0.037223968,0.013647079,0.026769966,0.08785461,0.2669261,0.221164645,0.001536114,0.2556572,DRPA,2024/9/23,gust_kph,0.407
0.049075769,0.017618082,0.043064629,0.070682324,0.048210758,0.101739143,0.264639542,0.209015733,0.043425419,0.308738456,DRPA,2024/10/25,gust_kph,0.407
0.017951656,0.128303116,0.034071263,0.010727476,0.084015882,0.010991201,1.415940453,0.332463118,0.016749792,0.435031098,DRPA,2024/11/26,gust_kph,0.407
0.030971101,0.060609827,0.141209982,0.084006869,0.022458787,0.085881017,0.396200554,0.194474372,0.107133749,0.31418882,DRPA,2024/12/28,gust_kph,0.407
0.010874732,0.057064704,0.075759367,0.00822698,0.077741277,0.059762397,0.281688697,0.155502581,0.078091248,0.348205359,DRPA,2025/1/29,gust_kph,0.407
0.075690374,0.012910149,0.037223968,0.013647079,0.026769966,0.08785461,0.40004473,0.221164645,0.001536114,0.2556572,DRPA,2024/9/23,gust_kph,0.444
0.049075769,0.017618082,0.043064629,0.070682324,0.048210758,0.101739143,0.542509366,0.209015733,0.043425419,0.308738456,DRPA,2024/10/25,gust_kph,0.444
0.017951656,0.128303116,0.034071263,0.010727476,0.084015882,0.010991201,1.165092986,0.332463118,0.016749792,0.435031098,DRPA,2024/11/26,gust_kph,0.444
0.030971101,0.060609827,0.141209982,0.084006869,0.022458787,0.085881017,1.066623111,0.194474372,0.107133749,0.31418882,DRPA,2024/12/28,gust_kph,0.444
0.010874732,0.057064704,0.075759367,0.00822698,0.077741277,0.059762397,1.16637653,0.155502581,0.078091248,0.348205359,DRPA,2025/1/29,gust_kph,0.444
0.075690374,0.012910149,0.037223968,0.013647079,0.026769966,0.08785461,0.050468783,0.221164645,0.001536114,0.2556572,DRPA,2024/9/23,gust_kph,0.463
0.049075769,0.017618082,0.043064629,0.070682324,0.048210758,0.101739143,0.516423132,0.209015733,0.043425419,0.308738456,DRPA,2024/10/25,gust_kph,0.463
0.017951656,0.128303116,0.034071263,0.010727476,0.084015882,0.010991201,1.412621766,0.332463118,0.016749792,0.435031098,DRPA,2024/11/26,gust_kph,0.463
0.030971101,0.060609827,0.141209982,0.084006869,0.022458787,0.085881017,1.769883891,0.194474372,0.107133749,0.31418882,DRPA,2024/12/28,gust_kph,0.463
0.010874732,0.057064704,0.075759367,0.00822698,0.077741277,0.059762397,0.066376453,0.155502581,0.078091248,0.348205359,DRPA,2025/1/29,gust_kph,0.463
0.075690374,0.012910149,0.037223968,0.013647079,0.026769966,0.08785461,0.064652682,0.221164645,0.001536114,0.2556572,DRPA,2024/9/23,gust_kph,0.5
0.049075769,0.017618082,0.043064629,0.070682324,0.048210758,0.101739143,0.144657997,0.209015733,0.043425419,0.308738456,DRPA,2024/10/25,gust_kph,0.5
0.017951656,0.128303116,0.034071263,0.010727476,0.084015882,0.010991201,0.374213541,0.332463118,0.016749792,0.435031098,DRPA,2024/11/26,gust_kph,0.5
